universe,base,label,h,regime,n,ic_base,diff,lo,hi,pos
전체,lv60+to20,+ev_dilution60,5,반등,60,0.13059747063031005,0.0011737564460270896,-0.0023514362096024623,0.0036988334962006555,0.5833333333333334
전체,lv60+to20,+ev_dilution60,5,약세,231,0.12130270210594608,0.0005328941885855741,-0.0018065046932689284,0.002305554190432152,0.5324675324675324
전체,lv60+to20,cut:ev_dilution60,5,전체,644,0.12401710050298191,-0.0015199564719845628,-0.0038171226553889628,0.0007247394926004976,0.4518633540372671
전체,lv60+to20,cut:ev_dilution60,5,강세,297,0.12043801392007668,-0.0026900694059386544,-0.00536625831060337,0.0002700680047038128,0.4107744107744108
전체,lv60+to20,cut:ev_dilution60,5,조정,56,0.14714553866723987,-0.0023504004694360234,-0.009389966504336449,0.004127618383328154,0.4642857142857143
전체,lv60+to20,cut:ev_dilution60,5,반등,60,0.13059747063031005,0.002109623203337814,-0.0014851552225535523,0.007879342090435662,0.5833333333333334
전체,lv60+to20,cut:ev_dilution60,5,약세,231,0.12130270210594608,-0.0007569537675590025,-0.005881098283642187,0.003921231650749624,0.4675324675324675
전체,lv60+to20,+downvol60,5,전체,644,0.12401710050298191,-0.004845816659430923,-0.007909161710650037,-0.0020423803071811463,0.4440993788819876
전체,lv60+to20,+downvol60,5,강세,297,0.12043801392007668,-0.0018503020277549384,-0.0057259490704581065,0.0023016473379405137,0.5117845117845118
전체,lv60+to20,+downvol60,5,조정,56,0.14714553866723987,-0.005843109046112958,-0.012909259976257234,0.0034415526317626527,0.375
전체,lv60+to20,+downvol60,5,반등,60,0.13059747063031005,-0.002749938640755571,-0.009274910049128608,0.00191698415209349,0.43333333333333335
전체,lv60+to20,+downvol60,5,약세,231,0.12130270210594608,-0.008999808664080686,-0.014338130627421194,-0.003687972769836339,0.37662337662337664
전체,lv60+to20,+hl_range20,5,전체,644,0.12401710050298191,0.0031927402167591513,0.0016360234279700443,0.0046405663772075695,0.5978260869565217
전체,lv60+to20,+hl_range20,5,강세,297,0.12043801392007668,0.003539897360533155,0.0016176937266318382,0.005715436151170358,0.6026936026936027
전체,lv60+to20,+hl_range20,5,조정,56,0.14714553866723987,0.0018327092111253232,-0.0007091344641374092,0.004811525865335626,0.5535714285714286
전체,lv60+to20,+hl_range20,5,반등,60,0.13059747063031005,0.0035421670403836666,0.0005156909835131418,0.006847620909648972,0.6666666666666666
전체,lv60+to20,+hl_range20,5,약세,231,0.12130270210594608,0.0029853395899069645,0.00021204540125845155,0.005180076372217548,0.5844155844155844
전체,lv60+to20,+volvol20,5,전체,644,0.12401710050298191,0.0006562378452360717,-0.004669357759016669,0.005844311627857536,0.5108695652173914
전체,lv60+to20,+volvol20,5,강세,297,0.12043801392007668,0.0034039542228280276,-0.002632840316750319,0.008379317405734672,0.5555555555555556
전체,lv60+to20,+volvol20,5,조정,56,0.14714553866723987,-0.003901135562313542,-0.019276715195716044,0.013600083537851578,0.4107142857142857
전체,lv60+to20,+volvol20,5,반등,60,0.13059747063031005,-0.001767409660499532,-0.010749012337994442,0.007582152506514285,0.5166666666666667
전체,lv60+to20,+volvol20,5,약세,231,0.12130270210594608,-0.0011422037260968114,-0.011426361934372346,0.010115901600667282,0.47619047619047616
전체,lv60+to20,+gapfreq60,5,전체,644,0.12401710050298191,-0.0059201913334072185,-0.009542454457902234,-0.0022972614552912575,0.4409937888198758
전체,lv60+to20,+gapfreq60,5,강세,297,0.12043801392007668,-0.0067704282570131315,-0.011757528363614322,-0.0017372562162300857,0.4107744107744108
전체,lv60+to20,+gapfreq60,5,조정,56,0.14714553866723987,-0.008808936088528785,-0.019975875946174882,0.0038211773922872897,0.48214285714285715
전체,lv60+to20,+gapfreq60,5,반등,60,0.13059747063031005,-0.004255368530829604,-0.01286723371728201,0.0016003105082111806,0.43333333333333335
전체,lv60+to20,+gapfreq60,5,약세,231,0.12130270210594608,-0.004559149322830998,-0.011141289598953276,0.002105978217850511,0.47186147186147187
전체,lv60+to20,+amihud20,5,전체,644,0.12401710050298191,-0.031342187156338464,-0.03859395686204334,-0.02543880629729768,0.24378881987577639
전체,lv60+to20,+amihud20,5,강세,297,0.12043801392007668,-0.04114418951217951,-0.05000094437037092,-0.03332821938470791,0.1717171717171717
전체,lv60+to20,+amihud20,5,조정,56,0.14714553866723987,-0.03535391200319914,-0.046650402800044656,-0.020164068504607818,0.23214285714285715
전체,lv60+to20,+amihud20,5,반등,60,0.13059747063031005,-0.03984555634026598,-0.05207055942316174,-0.03449739562054877,0.11666666666666667
전체,lv60+to20,+amihud20,5,약세,231,0.12130270210594608,-0.015558406021513174,-0.025619587005731533,-0.004414283364230815,0.3722943722943723
전체,lv60+to20,+beta60,5,전체,644,0.12401710050298191,-0.015584521275837659,-0.023528353450906772,-0.008074921547309918,0.39285714285714285
전체,lv60+to20,+beta60,5,강세,297,0.12043801392007668,-0.016216417353084118,-0.02518755719518389,-0.005965380054990151,0.37037037037037035
전체,lv60+to20,+beta60,5,조정,56,0.14714553866723987,-0.016052455431500513,-0.03668626502290743,0.006024196012330493,0.35714285714285715
전체,lv60+to20,+beta60,5,반등,60,0.13059747063031005,-0.00846669721112978,-0.026949219983780786,0.005114221712198006,0.4666666666666667
전체,lv60+to20,+beta60,5,약세,231,0.12130270210594608,-0.016507430350396764,-0.032397066241924975,-0.0011511405932792367,0.41125541125541126
전체,lv60+to20,+skew60,5,전체,644,0.12401710050298191,-0.005034219549570416,-0.008646057194123731,-0.0013646186946602728,0.42701863354037267
전체,lv60+to20,+skew60,5,강세,297,0.12043801392007668,-0.0035312538881339785,-0.007967370778637751,0.0006044740797216416,0.41414141414141414
전체,lv60+to20,+skew60,5,조정,56,0.14714553866723987,-0.007919717705229397,-0.015790796007398834,0.0023994680250357223,0.35714285714285715
전체,lv60+to20,+skew60,5,반등,60,0.13059747063031005,-0.008398216783395609,-0.018621016136358186,0.001726954575339815,0.4166666666666667
전체,lv60+to20,+skew60,5,약세,231,0.12130270210594608,-0.005393323751735815,-0.012691353422398766,0.002370940599134869,0.46320346320346323
전체,lv60+to20,+price_lvl,5,전체,644,0.12401710050298191,-0.0030834929515855054,-0.009207937480893677,0.003614608048911987,0.5201863354037267
전체,lv60+to20,+price_lvl,5,강세,297,0.12043801392007668,0.00425280718759294,-0.004456649577941082,0.012719006566751198,0.5791245791245792
전체,lv60+to20,+price_lvl,5,조정,56,0.14714553866723987,-0.006070044693440185,-0.030132099773342164,0.01509505454134347,0.48214285714285715
전체,lv60+to20,+price_lvl,5,반등,60,0.13059747063031005,0.0025360013193953257,-0.006721947079099852,0.013131173387735139,0.6333333333333333
전체,lv60+to20,+price_lvl,5,약세,231,0.12130270210594608,-0.013251475202888472,-0.023475595058963426,-0.0024276789503552307,0.42424242424242425
전체,lv60+to20,+lv20,20,전체,629,0.17737517565252878,-0.0006800518495481268,-0.0030971713978678868,0.0017974828877477466,0.44038155802861684
전체,lv60+to20,+lv20,20,강세,297,0.18524535521946095,-0.003641485610683129,-0.006367416841840614,-0.00018930202658242772,0.3939393939393939
전체,lv60+to20,+lv20,20,조정,56,0.13577452687071878,-0.0032830314241452515,-0.009371429144587133,0.002816483089806009,0.39285714285714285
전체,lv60+to20,+lv20,20,반등,48,0.1773210646996485,0.0024551464761408833,-0.002904155189312275,0.009387701689449296,0.4791666666666667
전체,lv60+to20,+lv20,20,약세,228,0.17735232620577773,0.003156891850458286,-0.0004065305684440136,0.007309749897122696,0.5043859649122807
전체,lv60+to20,+rv21,20,전체,629,0.17737517565252878,-0.0006802855785459128,-0.003006496105405448,0.001752988480416585,0.4546899841017488
전체,lv60+to20,+rv21,20,강세,297,0.18524535521946095,-0.0034559079440816373,-0.006134506299264317,-0.00010488805752237073,0.40404040404040403
전체,lv60+to20,+rv21,20,조정,56,0.13577452687071878,-0.002952195322323831,-0.008718093849228396,0.0029974104514472323,0.42857142857142855
전체,lv60+to20,+rv21,20,반등,48,0.1773210646996485,0.0018857361530823658,-0.003936469638026918,0.009096517481972221,0.4791666666666667
전체,lv60+to20,+rv21,20,약세,228,0.17735232620577773,0.002953125584162493,-0.0005429171342577912,0.007007735428810742,0.5219298245614035
전체,lv60+to20,+nh252,20,전체,629,0.17737517565252878,-0.004044849525557011,-0.010638534105641662,0.003375769547116747,0.505564387917329
전체,lv60+to20,+nh252,20,강세,297,0.18524535521946095,0.004766355954446554,-0.005832642333195258,0.014540703820820337,0.5757575757575758
전체,lv60+to20,+nh252,20,조정,56,0.13577452687071878,0.01524664797202474,-0.0006040284367819693,0.03495222663638305,0.75
전체,lv60+to20,+nh252,20,반등,48,0.1773210646996485,-0.002570785278925325,-0.020071214967713465,0.011523873257353646,0.6041666666666666
전체,lv60+to20,+nh252,20,약세,228,0.17735232620577773,-0.020571195890749808,-0.03201963317941632,-0.009326721166927678,0.3333333333333333
전체,lv60+to20,+dlow252,20,전체,629,0.17737517565252878,-0.019611865696206307,-0.026203087662346452,-0.013487918583534356,0.302066772655008
전체,lv60+to20,+dlow252,20,강세,297,0.18524535521946095,-0.025876650574387275,-0.03510315736350904,-0.017130665962148937,0.26262626262626265
전체,lv60+to20,+dlow252,20,조정,56,0.13577452687071878,-0.02519305038849094,-0.0396665553787544,-0.012693084468623652,0.21428571428571427
전체,lv60+to20,+dlow252,20,반등,48,0.1773210646996485,-0.023531464958176776,-0.033088081022369244,-0.01162651608392416,0.1875
전체,lv60+to20,+dlow252,20,약세,228,0.17735232620577773,-0.009255162993740223,-0.019553805088948453,0.0004782085558465957,0.3991228070175439
전체,lv60+to20,+mom12_1,20,전체,629,0.17737517565252878,-0.0016365169310298155,-0.009377573875717155,0.006491823215624403,0.3958664546899841
전체,lv60+to20,+mom12_1,20,강세,297,0.18524535521946095,0.001298553302562704,-0.009623112221156195,0.012292739580132394,0.40404040404040403
전체,lv60+to20,+mom12_1,20,조정,56,0.13577452687071878,0.013057820125348132,-0.000634478319383292,0.02919108380147046,0.48214285714285715
전체,lv60+to20,+mom12_1,20,반등,48,0.1773210646996485,0.0016353930877329155,-0.005891275869986332,0.009347852363373642,0.375
전체,lv60+to20,+mom12_1,20,약세,228,0.17735232620577773,-0.009757790682936633,-0.023849718375113745,0.002817834024640293,0.3684210526315789
전체,lv60+to20,+mom21,20,전체,629,0.17737517565252878,-0.026436647984045707,-0.0330071471626822,-0.01884740928246718,0.3179650238473768
전체,lv60+to20,+mom21,20,강세,297,0.18524535521946095,-0.017047949921848677,-0.025732533787851935,-0.008173106213270293,0.36363636363636365
전체,lv60+to20,+mom21,20,조정,56,0.13577452687071878,-0.014310829109744393,-0.0367619289152681,0.009880690137418541,0.5178571428571429
전체,lv60+to20,+mom21,20,반등,48,0.1773210646996485,-0.027704786741396852,-0.04716784238804004,-0.011700161205800669,0.3125
전체,lv60+to20,+mom21,20,약세,228,0.17735232620577773,-0.0413779572870305,-0.05231807381810842,-0.03171318778490816,0.21052631578947367
전체,lv60+to20,+mom63,20,전체,629,0.17737517565252878,-0.01303895202173965,-0.020133857644630573,-0.005193949143790794,0.41971383147853736
전체,lv60+to20,+mom63,20,강세,297,0.18524535521946095,0.00014548449403976185,-0.011515741292656648,0.01051058896964592,0.5353535353535354
전체,lv60+to20,+mom63,20,조정,56,0.13577452687071878,-0.00261627345592766,-0.0226137545737723,0.018913753515842197,0.5892857142857143
전체,lv60+to20,+mom63,20,반등,48,0.1773210646996485,-0.003955666534960611,-0.024338067133020044,0.012735279790449125,0.4583333333333333
전체,lv60+to20,+mom63,20,약세,228,0.17735232620577773,-0.034685642145587676,-0.04626829176085644,-0.024158257902239556,0.21929824561403508
전체,lv60+to20,+ret5,20,전체,629,0.17737517565252878,-0.01746897812430614,-0.024357942290624046,-0.01112437725711605,0.3275039745627981
전체,lv60+to20,+ret5,20,강세,297,0.18524535521946095,-0.022201533091994338,-0.029156163521509793,-0.015019746545347356,0.28619528619528617
전체,lv60+to20,+ret5,20,조정,56,0.13577452687071878,-0.007886096674890994,-0.02381829996340303,0.007749793454344745,0.42857142857142855
전체,lv60+to20,+ret5,20,반등,48,0.1773210646996485,-0.03262872236280964,-0.04748435200060585,-0.021391513577681293,0.125
전체,lv60+to20,+ret5,20,약세,228,0.17735232620577773,-0.010466367652006524,-0.02664794392973464,0.0009617235528834693,0.3991228070175439
전체,lv60+to20,+upratio63,20,전체,629,0.17737517565252878,-0.0057270343218581,-0.012660343845024843,0.000832884630107425,0.43243243243243246
전체,lv60+to20,+upratio63,20,강세,297,0.18524535521946095,0.005365483476175278,-0.004507076280383014,0.015445061235564881,0.5117845117845118
전체,lv60+to20,+upratio63,20,조정,56,0.13577452687071878,-0.0031066376136855947,-0.022072576004232593,0.01903261397720651,0.5178571428571429
전체,lv60+to20,+upratio63,20,반등,48,0.1773210646996485,0.007868655258492169,-0.008395746543361091,0.02029959724560572,0.5833333333333334
전체,lv60+to20,+upratio63,20,약세,228,0.17735232620577773,-0.023682354942605403,-0.035033544187504505,-0.014005361228947317,0.27631578947368424
전체,lv60+to20,+on60,20,전체,629,0.17737517565252878,-0.018636798370815864,-0.023244341463819023,-0.014515383767663172,0.21303656597774245
전체,lv60+to20,+on60,20,강세,297,0.18524535521946095,-0.02922732679615584,-0.0346151356014986,-0.02452571057186693,0.08080808080808081
전체,lv60+to20,+on60,20,조정,56,0.13577452687071878,-0.022333676231749835,-0.03910813443213739,-0.007318154402941071,0.23214285714285715
전체,lv60+to20,+on60,20,반등,48,0.1773210646996485,-0.015510711589504136,-0.02537295705041245,-0.0032682220084290594,0.2708333333333333
전체,lv60+to20,+on60,20,약세,228,0.17735232620577773,-0.00459136005048555,-0.010840021240773951,0.0013017404132121167,0.3684210526315789
전체,lv60+to20,cut:on60,20,전체,629,0.17737517565252878,-0.010518668539437273,-0.013591186161525045,-0.007290335538747978,0.31160572337042924
전체,lv60+to20,cut:on60,20,강세,297,0.18524535521946095,-0.009324322207124529,-0.013279554684816711,-0.005484910433101245,0.30976430976430974
전체,lv60+to20,cut:on60,20,조정,56,0.13577452687071878,-0.005161917460182234,-0.010011651932501841,-0.0002012968809980069,0.3392857142857143
전체,lv60+to20,cut:on60,20,반등,48,0.1773210646996485,-0.01977362679386741,-0.02802751089504986,-0.012797980246695475,0.125
전체,lv60+to20,cut:on60,20,약세,228,0.17735232620577773,-0.011441742771553593,-0.017472555180514823,-0.006154106326740236,0.34649122807017546
전체,lv60+to20,+size,20,전체,629,0.17737517565252878,0.00425534669260542,-0.0038248605653936215,0.013339518287519992,0.5437201907790143
전체,lv60+to20,+size,20,강세,297,0.18524535521946095,0.018676822903718537,0.009287750031876074,0.028849903947084095,0.6498316498316499
전체,lv60+to20,+size,20,조정,56,0.13577452687071878,-0.000937374019798443,-0.028168579964044135,0.023547641179534215,0.5892857142857143
전체,lv60+to20,+size,20,반등,48,0.1773210646996485,0.0025384144115308937,-0.021100099635889637,0.02026290838850493,0.5833333333333334
전체,lv60+to20,+size,20,약세,228,0.17735232620577773,-0.01289365912017704,-0.027792517645024495,-0.000856879532597381,0.38596491228070173
전체,lv60+to20,+amt20,20,전체,629,0.17737517565252878,-0.030131327887064265,-0.03680704721457715,-0.023540580392797016,0.18441971383147854
전체,lv60+to20,+amt20,20,강세,297,0.18524535521946095,-0.04554239847469251,-0.05419811786687607,-0.036804123521241225,0.1111111111111111
전체,lv60+to20,+amt20,20,조정,56,0.13577452687071878,-0.017877279147951255,-0.03223199679071608,0.003983759838262403,0.21428571428571427
전체,lv60+to20,+amt20,20,반등,48,0.1773210646996485,-0.03320415142333182,-0.045259925181781076,-0.021818425607745162,0.0
전체,lv60+to20,+amt20,20,약세,228,0.17735232620577773,-0.01241923681304628,-0.022317377513489604,-0.0031390696988419166,0.31140350877192985
전체,lv60+to20,+max5_21,20,전체,629,0.17737517565252878,-0.0023554991002128585,-0.0052750390587977675,0.0004583083185076069,0.4419713831478537
전체,lv60+to20,+max5_21,20,강세,297,0.18524535521946095,-0.005442386165567911,-0.008792321165167372,-0.0013178201902894172,0.3771043771043771
전체,lv60+to20,+max5_21,20,조정,56,0.13577452687071878,-0.005378799555863976,-0.010967136875138204,0.00034648610017519005,0.4107142857142857
전체,lv60+to20,+max5_21,20,반등,48,0.1773210646996485,0.0017259765721612964,-0.00648729231089271,0.010940649318538926,0.5
전체,lv60+to20,+max5_21,20,약세,228,0.17735232620577773,0.001548884459668516,-0.0027461747069571826,0.006386701621039188,0.5219298245614035
전체,lv60+to20,+bbw20,20,전체,629,0.17737517565252878,-0.005264140951517683,-0.008260421854439476,-0.002213199369611402,0.3942766295707472
전체,lv60+to20,+bbw20,20,강세,297,0.18524535521946095,-0.00867716806449522,-0.013521858687964457,-0.003828531792088538,0.3333333333333333
전체,lv60+to20,+bbw20,20,조정,56,0.13577452687071878,0.001999054671579507,-0.004134950812610463,0.010037556933737085,0.5535714285714286
전체,lv60+to20,+bbw20,20,반등,48,0.1773210646996485,-0.0012332065841598077,-0.011097349060004468,0.0072177450899773244,0.5625
전체,lv60+to20,+bbw20,20,약세,228,0.17735232620577773,-0.0034507846005189633,-0.006871954774216106,0.0002939667891477673,0.3991228070175439
전체,lv60+to20,+sma20gap,20,전체,629,0.17737517565252878,-0.026602161179039314,-0.03230874807748224,-0.01991155444028205,0.2988871224165342
전체,lv60+to20,+sma20gap,20,강세,297,0.18524535521946095,-0.02012584005174018,-0.029099774506613288,-0.011914296055640492,0.36363636363636365
전체,lv60+to20,+sma20gap,20,조정,56,0.13577452687071878,-0.015376475295738934,-0.03411821558828059,0.0023727280819802656,0.5357142857142857
전체,lv60+to20,+sma20gap,20,반등,48,0.1773210646996485,-0.022974413377151903,-0.03983129781171217,-0.009505411601580086,0.2708333333333333
전체,lv60+to20,+sma20gap,20,약세,228,0.17735232620577773,-0.038559343980632564,-0.0482718850116917,-0.02858533632804984,0.16228070175438597
전체,lv60+to20,+rsi14,20,전체,629,0.17737517565252878,-0.014179093500739568,-0.023752995335714188,-0.005785088971846049,0.3640699523052464
전체,lv60+to20,+rsi14,20,강세,297,0.18524535521946095,-0.024877318191920825,-0.0346635120966007,-0.015812060870761743,0.2996632996632997
